trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,ingestion_ts
2025-07-07 20:21:19,4596396545199,fraud_Moran-Adams,personal_care,305.73,Rebecca,Buchanan,F,98644 Lee Shores Apt. 380,South Danielfurt,IL,92396,-57.697747,-137.059887,411650,Sales,1913-08-27,a99cd374ef0948a0a7849d854538f0d0,1751919679,-57.610290386572515,-136.8058590445999,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,213166037639848,fraud_Cannon and Sons,gas_transport,248.73,Jamie,Lopez,F,1153 Gutierrez Route,Coletown,IL,65555,-4.0666045,65.545241,83945,Sales,1975-09-01,e867a59738cc48f4a688a2819cf92723,1751919679,-4.025456849565782,65.6355041373922,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4041546739477773109,fraud_Houston Inc,health_fitness,295.61,Robert,Anderson,F,7700 Brittney Camp Suite 370,Brucechester,IL,57403,-27.0593525,-179.58101,184291,Sales,1913-01-28,8728e4521ca14046bc89b012ee72f1ee,1751919679,-27.249297481961204,-179.47362742247404,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676305785922,fraud_Walls Inc,shopping,232.67,Jackson,Brown,F,0164 Daniel Divide,Lauraberg,IL,03713,-62.837775,-39.579459,462204,Sales,1912-12-14,a88de7954c77455a9431f960aaed70fb,1751919679,-62.505959288950855,-40.03148528947166,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,347185069990225,fraud_Ruiz PLC,food,386.78,Elizabeth,Brown,M,73203 Joel Ways Apt. 902,Juliechester,IL,30735,57.089553,66.120612,354267,Sales,2002-06-06,ce8508665a9f43f3aa82393f1676df81,1751919679,56.801604730941634,65.92856062983516,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2720989600965064,"fraud_Bolton, Bell and Baker",shopping,94.03,Brittany,White,F,56434 Miller Walks Suite 126,East Aprilside,IL,20812,-40.3125465,39.771995,150378,Sales,1983-03-25,8bc1132f370d42e5a2e1d6bd227cb1ea,1751919679,-40.310080793236494,39.569195813185345,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,346828646255650,fraud_Atkinson-Simpson,personal_care,190.33,Mario,Barrett,F,38452 Stephanie Lakes,Ramirezmouth,IL,03523,-23.9128205,-167.794884,411830,Sales,2002-04-24,add22fc656da410abdba7ecab7e71b6d,1751919679,-23.88850625360816,-167.69994322511926,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4127666800724,fraud_Wilson-Garcia,shopping,186.11,Kiara,Anderson,M,6911 Wallace Common,South Johnbury,IL,08787,-82.8114805,160.034041,91425,Sales,1930-01-29,9b3eb192c02948d2a9a73d773b781924,1751919679,-82.35817857943101,159.93181744059308,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3572647861639227,fraud_Davis Inc,food,474.84,Susan,Houston,F,5174 Christina Passage,Foleyside,IL,36808,-75.591078,-179.882068,181709,Sales,1929-01-24,41dd379aea85421cad326cf02b457f60,1751919679,-75.3336835988552,-179.69456760216752,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4275343568510360,fraud_Collins-Dillon,shopping,474.53,James,Avila,F,984 Gonzales Highway Suite 317,South Amandafurt,IL,53327,-84.097143,166.927318,372334,Sales,1932-04-14,fabe51bb210a4b2eb41d34935d7755b6,1751919679,-84.27463745466625,166.8399964417337,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4783668444331085,fraud_Brown-May,health_fitness,436.21,Charles,Barnes,F,269 Daniel Light,Hurleyside,IL,60555,66.563617,27.92585,396175,Sales,2017-01-18,c3c4a07a4aee49bcb7c47cf11ce59b3b,1751919679,66.11299510138244,27.902585486217358,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180013741660091,fraud_Galvan and Sons,gas_transport,183.35,Brandon,Nelson,F,0909 Conway View Suite 095,East Hunterhaven,IL,12627,33.6525845,46.293692,94431,Sales,1951-11-03,bbad82daafc04b3da207a499bef58cd9,1751919679,34.05914781369124,46.36266412090636,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011239585700451,"fraud_Garcia, Parker and Williams",food,6.44,Don,Goodwin,F,178 Huber Hill Suite 413,South Jacqueline,IL,30111,-87.9718555,-161.699345,368067,Sales,2008-12-12,d9df55418f374903a3c2a1e04ddbad8d,1751919680,-87.50173966798411,-161.6096065552852,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4837299737420,fraud_Wright PLC,health_fitness,48.04,Hannah,Harrison,F,2008 Ramos Pike,New Annside,IL,06013,-39.12914,-158.569567,14688,Sales,1941-12-11,1049121be7034869ad54aaf50aa5956c,1751919680,-38.83652595234339,-158.20293216859497,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180045063379777,fraud_Evans-Johnson,health_fitness,208.94,Briana,Phelps,M,853 Brittney Square Apt. 308,Lorifort,IL,46640,-77.393481,-52.781896,182991,Sales,1923-06-15,cc1b09b98ce04675b37441f89ee5db17,1751919680,-77.34456064393947,-52.61307806033361,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4859986412711,fraud_Le Group,food,421.22,Heather,Howard,M,0681 Peggy Parkways Apt. 153,Valeriehaven,IL,98759,-34.826376,137.15177,324942,Sales,1940-04-13,e9eeeb41750546b5a604af63f96a8833,1751919680,-35.05894382329723,137.17621873491248,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,371286376192387,fraud_White-Davis,health_fitness,436.96,Kristen,Fox,M,227 Fernando Village,Johnton,IL,27687,-27.9328815,-111.916116,430008,Sales,1955-12-10,1dc24c9977b44591a1b834341c7f436d,1751919680,-27.690053627412112,-112.12392151591675,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,5449802094021893,fraud_Gates-Mendoza,personal_care,3.24,Rebecca,Wise,M,383 Silva Village,East Robert,IL,53643,78.524891,62.047559,383665,Sales,1936-04-19,fa5492aa61504a98bbd69fed137f06cc,1751919680,78.13109699098382,61.97703298353491,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011875654418457,"fraud_Barry, Richards and Thompson",shopping,166.4,Angela,Sanders,M,06017 Silva Pine,Lake Michael,IL,03412,39.116874,-29.854565,15772,Sales,1990-10-04,308280201f364090bfdb7fce5b1dd13e,1751919680,39.078059272538546,-29.99684413923778,1,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2234504263763695,fraud_Pollard PLC,travel,81.46,Phillip,Summers,M,0563 Mitchell Crest Apt. 487,Cummingsmouth,IL,90164,-86.4469855,167.20038,339973,Sales,1918-08-09,30e499c0fbf94242b95a340322691ace,1751919680,-86.83651687154831,166.83061576588833,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4235907721910151,fraud_Downs Group,personal_care,138.05,Janice,Brown,F,46819 Beck Port,Joshuaville,IL,09167,-28.8966865,83.140779,445808,Sales,1920-08-02,b15deab48537472f8b88d470f6745ee6,1751919680,-28.399841150909495,82.65931690699398,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4368893537879690,"fraud_Hull, Miller and Lopez",travel,349.09,James,Martinez,M,1461 Clark Springs,East Markberg,NY,89681,-87.790264,-41.086578,481042,Sales,1953-09-07,7c9d3fdba25d409ca0fcd2d592e38b99,1751919679,-87.86700592401277,-40.96672857621175,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6544216354571681,fraud_Wright-Bray,health_fitness,209.52,Nicholas,Hart,F,9140 Hill Court Suite 523,North Thomas,NY,70672,-69.8473805,61.005257,230653,Sales,1977-06-16,31e9d55098934688bd5ee986581f311a,1751919679,-69.42651669322936,60.66602354435011,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3510591977746556,fraud_Watson and Sons,misc_pos,461.67,Timothy,Thomas,F,53107 Sabrina Knolls Suite 969,South Laurabury,NY,59430,52.7879995,-55.861747,390777,Sales,1952-06-06,3eec273ee8394cc981b4d378772634d2,1751919679,53.084998731866655,-55.51729986288858,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4039595272442902,fraud_Love Ltd,travel,38.2,Nathan,Sanders,M,323 Jonathan Turnpike Apt. 481,Port Anthonyville,NY,22348,-36.828117,59.953935,260343,Sales,1971-03-04,2bd2cc8b5c514b06a8ebfa79817e5a7e,1751919679,-37.26731603627642,59.8443181064252,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3543968670562566,fraud_Perez PLC,misc_pos,337.38,Patrick,Thomas,F,51137 Stevens Manor,East Dana,NY,31451,37.8036975,148.011032,299929,Sales,1968-02-22,7c3bf68627c040978c623e9331ce5c6b,1751919679,37.81891515912082,147.78661686134564,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,213112116719382,fraud_Koch PLC,shopping,349.14,Michelle,Smith,F,58634 Rebecca Spurs,North Dustin,NY,46878,74.5246345,-138.515358,67495,Sales,1998-08-13,5456a74c8aec452496f1cf0e02474c8a,1751919679,74.38774657434541,-138.07917851206824,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6564187926678509,fraud_Russell-Cook,shopping,307.84,Laurie,Smith,M,83362 Eric Isle Apt. 863,Bridgesfort,NY,41681,-34.2902045,-68.513051,107946,Sales,1930-11-04,de66e445c7dc4008b7cdc2d4387d0fbe,1751919679,-34.42453755394132,-68.34914934559825,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4401766897272327,"fraud_Russo, Watts and Suarez",food,274.27,Vincent,Hill,M,46401 Galloway Views,Lake Rhonda,NY,02168,29.889862,159.63225,224074,Sales,1947-08-23,5a9aeb3ec66445b19fbd8a95bddde6b5,1751919679,29.64435023636715,159.54811270661145,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,675933840414,fraud_Blankenship Inc,food,270.43,Donald,Green,F,667 Kelly Lane,Gravesville,NY,72884,39.6026105,-23.262459,336748,Sales,1954-11-05,9edb5f57ef4e4546afc5fbec15ea5da8,1751919679,39.703136214973554,-22.883985751722754,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011791940744822,fraud_Heath-Tran,health_fitness,455.79,Corey,Randall,M,47853 Hansen Extension,Lake Daniel,NY,60414,36.2473985,-72.16082,51768,Sales,1950-11-03,ed37855d5fe646a9af1477a5874f4cc7,1751919679,35.76871299413023,-72.65335067719468,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4141124579465,"fraud_Beasley, Mays and Walker",shopping,301.69,Phillip,Ray,F,84132 Michael Rapid Suite 157,Hodgeshire,NY,52603,-76.5677855,-67.447895,58715,Sales,1971-08-12,e198522d19bf4b8ea30c01d536829b10,1751919679,-76.3042327134742,-67.66463125521777,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011672610972176,fraud_Garner-Clayton,personal_care,155.1,Deborah,Reilly,F,092 Buchanan Valleys,Richardstad,NY,27389,25.328308,73.035753,232632,Sales,1936-01-04,bab377e229cd45c1a894883a5e2dd017,1751919679,24.898245579023058,72.70514950355049,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30206852676086,fraud_Morgan-Taylor,misc_pos,404.76,Samantha,Cannon,F,57595 Steven Loop Suite 922,East Heather,NY,53342,75.48461,102.27337,19491,Sales,1911-10-26,c1bd1c60fa204abf850113ae9395e40b,1751919679,75.12656525678874,102.58509622922888,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30081670276231,"fraud_Velasquez, Blair and Wilson",shopping,67.83,Yvette,Brown,F,07827 Andrea Viaduct Suite 895,Teresafort,NY,21509,58.5889745,160.239686,488487,Sales,1942-02-09,1c9e67c0ebdc4cf58ba4af10664b236e,1751919680,58.42332865333982,159.86347455806745,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,676140679637,"fraud_Adkins, Boyd and Rivera",health_fitness,104.55,Antonio,Hickman,M,42633 Thomas Rest,Port Zachary,NY,25811,-17.1185545,-93.927411,493336,Sales,1943-10-07,0d8a0eeeaa464087a3251308d447b96d,1751919680,-16.778474632318165,-93.80262683147255,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4617117766349517,fraud_Thomas LLC,shopping,371.28,Wanda,Rivera,M,2411 Vance Loop Suite 820,Lake Paula,NY,55690,16.25875,-91.707053,454628,Sales,1931-06-23,c349e8e3088f4e5e8b63209b62d63da5,1751919680,16.587643297179994,-92.02058837854356,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2705552904541574,fraud_Brown-Sanchez,travel,232.41,Lauren,Jackson,F,07670 Hayes Island,Lawsonport,NY,11873,-15.859449,99.123755,23889,Sales,1984-01-19,01f1ff2fc39b4873a10875a8ed7dcdbf,1751919680,-15.719853420443185,99.23580599467161,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4205197902548045476,fraud_Warren and Sons,misc_pos,218.62,Morgan,Clark,F,3193 Taylor Ways Suite 925,Hughesmouth,NY,05823,69.795895,-55.74137,487731,Sales,1936-09-24,d11f93ee7a8a42638920329c6fea8286,1751919680,70.09534837702732,-55.815351867244225,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3540123918250540,"fraud_Washington, Arellano and Fox",shopping,287.88,Jennifer,Holland,M,412 Krystal Points,Roberttown,NY,21172,-60.96362,157.534238,235246,Sales,1999-06-21,da83c89c4cf7452fb4d2a5328cd18bb1,1751919680,-60.761735534287446,157.95129461764012,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,213162124789620,"fraud_Colon, Brown and Dyer",gas_transport,44.71,Nicholas,Cox,M,04803 Johnson Bridge Apt. 919,Michaelbury,TX,71403,-78.187665,-131.266882,340660,Sales,1923-12-11,30c2ca2c9faa412790bc31abd35a397d,1751919679,-78.60024256066019,-131.0121679257275,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180025838577350,fraud_Hudson-Garcia,misc_pos,144.79,Gregory,Hamilton,F,7870 Bobby Ports,Owenfort,TX,52727,66.850471,117.929001,336485,Sales,1936-01-04,4047171f23d54a9db7a3d9fe531b1cf3,1751919679,66.44910011248211,118.30826883074124,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,346872649209538,fraud_Yoder-Armstrong,misc_pos,364.58,Elizabeth,Hart,M,489 Brent Dale,Brianchester,TX,52471,83.1041615,-78.152411,44937,Sales,1956-01-01,b8a5976093c7456796aad30283ddc90d,1751919679,83.42004888657023,-78.4706018439571,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676280377711,fraud_Lopez PLC,food,206.96,William,Jackson,F,19965 Thomas Brooks Apt. 644,Lake Gabriel,TX,29018,-7.590412,14.722902,147071,Sales,2008-04-08,eac1411ff5e3442e95153831247ab03c,1751919679,-7.8178961171922845,14.31929607947255,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4843587548172981894,fraud_Martin Ltd,gas_transport,298.83,Alison,Ayala,F,7407 Manning Junction Apt. 285,Angelaport,TX,35867,-8.1856395,6.96396,288936,Sales,1949-10-15,6b248ee60564494ab06499b9a2081b02,1751919679,-7.857879862264289,6.595396768280947,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676151583165,fraud_Walker Inc,travel,193.25,Steve,Carpenter,M,867 Craig Course Suite 767,Alexandramouth,TX,58539,61.197261,152.85867,398085,Sales,1975-07-23,fa43f8168f034c8c86ef5367916b7239,1751919679,61.223140294899856,153.23747884350684,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011127827540530,fraud_Heath-Donovan,gas_transport,284.76,Jennifer,Smith,F,05990 David Burg,Andersonview,TX,96513,-57.2051355,89.024681,479434,Sales,1930-08-20,02acbffb4f3b4312811119c91983e1ba,1751919679,-57.1802070793055,88.90049496015538,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4741766651072060,fraud_Brock-Ford,personal_care,83.0,Travis,Snyder,M,28524 Weaver Parks Apt. 166,Lake Daniel,TX,51837,74.6589155,106.917812,354718,Sales,1936-07-02,1570d8e2992a45479d41512b82b4fd54,1751919679,74.90188294105367,107.18346821328737,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011968687904237,fraud_Christian-Shaw,personal_care,306.27,David,Bright,F,6709 Wagner Stream,New Elizabethborough,TX,32000,-50.8484755,-167.109768,27226,Sales,1942-07-02,479b54c03bdd47d79d225cb5d0be5e31,1751919679,-50.511340181380525,-166.71523516878236,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4211030856761926193,fraud_Mclean-Crawford,health_fitness,15.81,Richard,Khan,F,5320 Morris Drive Apt. 657,East Timothy,TX,86971,-52.545375,-136.214798,10217,Sales,2015-12-18,d2ee17758c374df7997f05ddc3acf370,1751919679,-52.90155991984448,-135.86046293971856,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3500427589218324,fraud_Warren LLC,travel,333.27,Charles,Dawson,M,54906 Alexis Street,South Stephanieburgh,TX,48778,-39.0642225,-53.893704,119140,Sales,1996-12-26,fc909616fa5a455ca3931d8a9a828761,1751919679,-39.078232104224256,-53.883299160647866,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3571601580129060,fraud_Schwartz-Stevenson,travel,479.87,Jill,Ramirez,M,7982 Isaac Hill Apt. 716,West Davidfurt,TX,22121,1.8537665,134.151535,161639,Sales,1960-06-27,0ca616cb6cf645e798a004558f8f7938,1751919680,2.1390894473045883,133.85950299157042,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2243025590462990,"fraud_Jones, Miller and Roberts",travel,261.11,Justin,Joseph,F,9459 Smith Dam Suite 856,North Charles,TX,85817,79.9980215,-159.597053,59574,Sales,1963-04-14,ab8ca9164fac4781baf9d569c7ef8b8b,1751919680,79.55121418699979,-159.20531656814484,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,060427701499,fraud_Williams PLC,misc_pos,46.58,Lauren,Lopez,M,3367 Brown Lock,Rebeccafort,TX,80862,18.3574745,-155.545259,189329,Sales,1944-08-14,e1dfd8f3ef3747988d5d12e3219fa258,1751919680,18.083051638451362,-155.20201933041355,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3582174821180752,fraud_Schmidt-Nelson,health_fitness,145.62,Joshua,Merritt,M,87397 Rush Well Suite 652,East Brookemouth,TX,42387,-56.2409885,60.416441,29734,Sales,2020-01-15,a82909e75892428da3aac71a2fe6f9a9,1751919680,-56.21793014350991,60.39463688064177,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180084980773127,fraud_Norman Group,personal_care,159.69,Leah,Campbell,F,962 Jamie Junctions,Lake Chase,TX,39825,-73.0153125,-153.015205,122179,Sales,1993-08-16,dcefb73609fe4b64ac6c0258adc336d4,1751919680,-73.43777506488972,-153.06399709794323,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180094240879697,fraud_Medina-Long,misc_pos,95.62,Tammy,Roth,F,99318 Wilkins Spurs,Lake Lisafort,TX,90606,51.211358,16.640269,465657,Sales,2020-01-04,dfa39e927601494581c3ef35c3854143,1751919680,50.80433452881741,16.977572730669728,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3577247184935744,"fraud_Pugh, Wilson and Ashley",personal_care,344.47,Amy,Smith,F,49227 Kim Rue,Jessicaport,TX,05834,80.684091,-169.741055,103691,Sales,1943-06-08,e31cd9d15f0742a9a00e41948a2f5f73,1751919680,80.70932835241295,-170.14177440303402,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180078617598600,fraud_Woods and Sons,misc_pos,50.27,Shelly,Smith,M,76677 Ramirez Manors Apt. 807,West Lisaland,TX,95329,46.6244395,0.84655,242785,Sales,1913-01-21,d2bb8c20996542ac9b570038b03001f7,1751919680,46.520308140628536,1.2550038449401333,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3568461040814164,"fraud_Moore, Stanton and Cox",travel,458.4,Patricia,Harmon,M,06858 Nancy Squares,Huynhville,CA,17326,-34.440758,75.790545,480856,Teacher,1941-10-01,a215dd78d1184fbc92c5e4d43be9ca78,1751919679,-34.338523716459946,76.15541913600957,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,630495946737,"fraud_Carney, Lewis and Alexander",personal_care,18.28,Patricia,Sheppard,M,59594 Hunt Drive,Owenstown,CA,93874,-45.8195575,43.85866,445073,Teacher,1992-03-09,d080a5b681c64e2f856e96e9faee078e,1751919679,-46.06251970807835,43.73374111993244,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3555419027213201,"fraud_Bender, Hooper and Moody",health_fitness,84.02,Brenda,Ford,F,964 Shannon Grove,Nicolemouth,CA,70378,-66.4219265,27.258513,453558,Teacher,1963-08-01,ec8a594c862b47f8a630a666ef1bddeb,1751919679,-66.66413216236342,26.904871307972055,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4985627488463058873,fraud_Sullivan Ltd,food,291.75,Tyler,Hoffman,F,40762 Beck Rapids,Port Courtney,CA,35702,6.954736,60.548183,320897,Teacher,1965-10-22,0e92f8728955446298f366ed64587f05,1751919679,6.948729820471633,60.20540056704948,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2255652338793058,"fraud_Stein, Huynh and Wells",travel,405.07,Eric,Mckinney,F,897 Bethany Park,Fergusonstad,CA,60499,-66.180368,-65.387076,159880,Teacher,1961-02-21,3ec162a07f3c4e33838a4cc0369bdb76,1751919679,-66.54869922836713,-65.5215007809078,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,346058118233411,"fraud_Simmons, Gibson and Martinez",personal_care,278.84,Susan,Ford,M,42838 Corey Cliffs,South Angela,CA,34706,-78.6568595,-30.940782,39826,Teacher,1982-11-25,6dcc11f963154d608a7d3978671ac60e,1751919679,-78.678219599409,-31.18259188388954,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4663295226012942,"fraud_Patrick, Mercado and Barnes",health_fitness,393.77,Victoria,Bray,M,3487 Courtney Vista Apt. 882,Lake Andrewhaven,CA,70109,-12.540937,131.916968,488432,Teacher,2019-05-06,3ddb436121534d13b501a160f22241a8,1751919679,-13.00607198357191,131.63844637398103,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,373540577003712,fraud_Reynolds and Sons,personal_care,110.74,Laura,Rollins,M,88000 Baker Union Apt. 760,Lake Richard,CA,23219,-24.537151,138.134137,170267,Teacher,1999-12-16,e47cf170a9264f63a9d7ad240699573d,1751919679,-24.440725038129887,137.72329650496957,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30402570470585,fraud_Carter-Estrada,misc_pos,293.97,Donna,Love,F,698 Rojas Ways Suite 985,Nelsonshire,CA,64956,12.238957,-99.454428,407500,Teacher,1993-02-25,3ff26e01bdaf41d598d1f38264cc61ce,1751919679,12.233903053613826,-99.21214924592141,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3528882173362078,"fraud_Cooper, Burgess and Boyd",food,453.1,Mindy,Cook,M,38604 Simon Wells Apt. 119,Kramermouth,CA,22042,-52.6170015,121.762932,246925,Teacher,1980-11-01,8705c933f59b4953ab019e856e63aa97,1751919679,-52.78297125580357,121.93859506210812,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4853228950653,fraud_Miller-Cox,shopping,110.91,Courtney,Pierce,F,196 Jason Squares Suite 494,West Larry,CA,72166,-85.257571,13.468008,49468,Teacher,1939-06-24,d5df4932ed464f73ad6784dff3b277d7,1751919679,-85.6365591300679,12.990960267928976,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4647208178842,fraud_Larsen-Simmons,shopping,330.11,Steven,Chambers,M,304 Andrea Prairie,North Barrytown,CA,04639,28.1293465,125.72433,31352,Teacher,2023-02-14,7e2aaf7c680045bfb3ea183612d8c364,1751919679,28.252496735976866,126.05484898909125,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,5566406487018867,fraud_Hawkins-Jones,personal_care,172.48,Eric,Cox,F,847 Smith Trafficway,Terryshire,CA,90197,-40.253675,-71.785532,79912,Teacher,1958-09-26,182d45c25b284adc9fecee525b1285b3,1751919679,-40.34317424192479,-71.37293621722624,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30016956578025,"fraud_Grimes, Peters and Weeks",misc_pos,352.21,Carlos,Delacruz,F,5647 Kevin Village,Bruceview,CA,16127,51.599262,-109.255327,345749,Teacher,1974-09-01,d36a22912c2a445b9a129ee0ac53ba64,1751919680,51.16031957165037,-108.85551952659361,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180004900506225,fraud_Williams-Mason,travel,360.42,Ruth,May,M,05912 Mitchell Fall Apt. 858,Wallerside,CA,30335,9.4485885,20.640217,225600,Teacher,1935-01-22,af00742b16c744bbbea56173ee022760,1751919680,9.593756944434894,20.848580724447917,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,060427998699,fraud_Schmidt-Roth,health_fitness,450.21,Tamara,Greene,M,94104 Kevin Mountains Suite 799,New Taylor,CA,93240,3.457508,-98.218355,40004,Teacher,1995-07-26,5600db76553244c18c78609e4cd5dcc4,1751919680,3.403382503807489,-98.38521170832105,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,36370615953986,fraud_Reyes-Barrett,gas_transport,318.72,Jeffrey,Finley,F,797 Benjamin Street,Brettmouth,CA,03843,-44.0946755,136.992093,278311,Teacher,1965-07-02,9aeaf70ddc4a4a0387f66ff68bbbe703,1751919680,-43.61073447732335,136.88937754572513,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3534439149364878,fraud_Bryant Group,health_fitness,176.47,Chad,Swanson,M,098 Ortiz Rapids Suite 816,New Jason,CA,45851,-87.3112855,-86.645917,30272,Teacher,1956-09-08,09e55d4b29864d889eddd0b132301151,1751919680,-86.92203805259597,-86.3439783415131,1,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,575449213298,fraud_Williams-Fox,misc_pos,175.12,George,Thomas,M,6740 Kari Roads,Lake Josephborough,CA,96149,-15.6471675,42.428364,97982,Teacher,2016-05-26,7df39c1d54e64e1c967d6ff41fc94c30,1751919680,-15.469714222645322,41.94156417955675,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180083590783823,fraud_Jordan Ltd,health_fitness,207.4,Kristin,Miller,M,22846 Linda Freeway,Alvinshire,CA,48323,-34.26119,-129.410175,225751,Teacher,1947-11-22,6d9822db4e46468c8ee679ed569c9eb0,1751919680,-34.16855935846766,-129.79330309476848,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4928322475336334,fraud_Adkins-Fields,food,267.31,Richard,Long,F,496 Peter Shoals Suite 516,Matthewmouth,CA,38810,-70.645251,-31.747721,113469,Teacher,2007-06-02,6e8d4d4b55874571ba41566570aa6532,1751919680,-70.45060885872462,-31.65362366374626,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4568105850367502,fraud_Knox-Dominguez,misc_pos,247.69,Juan,Morris,F,04903 Jessica Pass Apt. 889,Port Jennifer,CA,52208,74.619063,-33.992703,90660,Teacher,1937-02-11,e207e4eece094c38b1d8bcd98c84c9e3,1751919680,75.05527407909165,-33.96525266003672,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,502067694328,fraud_Hampton-Campos,shopping,64.73,Kayla,Bailey,F,113 Carl Walk Apt. 593,Port Angelmouth,CA,32686,30.6421185,56.122983,416203,Teacher,1975-05-28,b2b2b4ebf2674bfaa70299db4cad6c08,1751919680,31.050789103125283,56.15177567658855,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180069990048073,fraud_Ramirez Inc,shopping,495.24,Anthony,Stanley,M,8305 Burgess Trace,West Allison,CA,55559,25.4966595,25.565019,82410,Teacher,1913-12-12,eb221d40a82240a4bb05c888a87c92ee,1751919680,25.490196465607784,25.73162004122476,0,2025-07-07T20:21:20.086075
